"GeneID","BCK_eIF4E_KD_DSG_2020.csv~1","BCK_eIF4E_KD_DSG_2023.xlsx~1","BCK_eIF4E_KD_DSG_2023.xlsx~2","BCK_eIF4E_KD_DSG_2023.xlsx~3","BCK_eIF4E_RIP_2016.csv~1","BCK_eIF4E_RIP_2025.csv~1","BCK_Ezr_RIP_2025.csv~1","JC list_4E interaction proteins.csv~1","JCM_NCBP2_OE_DEG_2024.csv~1","JCM_NCBP2_OE_rMATS_2024.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000126091","BCK_eIF4E_KD_DSG_2020.csv~1.76","BCK_eIF4E_KD_DSG_2023.xlsx~1.395",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2266",NA
"ENSG00000127334","BCK_eIF4E_KD_DSG_2020.csv~1.77",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2279",NA
"ENSG00000128513","BCK_eIF4E_KD_DSG_2020.csv~1.78",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2285",NA
"ENSG00000128513","BCK_eIF4E_KD_DSG_2020.csv~1.78",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2286",NA
"ENSG00000130529","BCK_eIF4E_KD_DSG_2020.csv~1.79",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.469","BCK_Ezr_RIP_2025.csv~1.115",NA,NA,NA,NA
"ENSG00000131459","BCK_eIF4E_KD_DSG_2020.csv~1.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.223",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.679",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2365",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2366",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2367",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2368",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.421",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2369",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.223",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.679",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2365",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2366",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2367",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2368",NA
"ENSG00000132122","BCK_eIF4E_KD_DSG_2020.csv~1.81","BCK_eIF4E_KD_DSG_2023.xlsx~1.422",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2369",NA
"ENSG00000132424","BCK_eIF4E_KD_DSG_2020.csv~1.82",NA,NA,NA,"BCK_eIF4E_RIP_2016.csv~1.6",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2378",NA
"ENSG00000133318","BCK_eIF4E_KD_DSG_2020.csv~1.83","BCK_eIF4E_KD_DSG_2023.xlsx~1.429",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.504",NA,NA,NA,NA,NA
"ENSG00000134490","BCK_eIF4E_KD_DSG_2020.csv~1.84","BCK_eIF4E_KD_DSG_2023.xlsx~1.438",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.432",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2422",NA
"ENSG00000134490","BCK_eIF4E_KD_DSG_2020.csv~1.84","BCK_eIF4E_KD_DSG_2023.xlsx~1.438",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.432",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2423",NA
"ENSG00000134982","BCK_eIF4E_KD_DSG_2020.csv~1.85",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2435",NA
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.32",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2509","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.32",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2510","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.32",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2511","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.458",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2509","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.458",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2510","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.458",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2511","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.459",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2509","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.459",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2510","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.86","BCK_eIF4E_KD_DSG_2023.xlsx~1.459",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2511","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.32",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2509","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.32",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2510","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.32",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2511","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.458",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2509","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.458",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2510","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.458",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2511","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.459",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2509","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.459",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2510","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137501","BCK_eIF4E_KD_DSG_2020.csv~1.87","BCK_eIF4E_KD_DSG_2023.xlsx~1.459",NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.552","BCK_Ezr_RIP_2025.csv~1.137",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2511","MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000138326","BCK_eIF4E_KD_DSG_2020.csv~1.88",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2553",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.89",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.737",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.89",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.738",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.89",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2561",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.89",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2562",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.89",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2563",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.90",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.737",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.90",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.738",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.90",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2561",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.90",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2562",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.90",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2563",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.91",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.737",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.91",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.738",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.91",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2561",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.91",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2562",NA
"ENSG00000138468","BCK_eIF4E_KD_DSG_2020.csv~1.91",NA,NA,NA,NA,"BCK_eIF4E_RIP_2025.csv~1.567","BCK_Ezr_RIP_2025.csv~1.141",NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2563",NA
"ENSG00000139505","BCK_eIF4E_KD_DSG_2020.csv~1.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000140905","BCK_eIF4E_KD_DSG_2020.csv~1.93",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.230",NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.752",NA
"ENSG00000140905","BCK_eIF4E_KD_DSG_2020.csv~1.93",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.231",NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.752",NA
"ENSG00000143624","BCK_eIF4E_KD_DSG_2020.csv~1.94",NA,NA,NA,"BCK_eIF4E_RIP_2016.csv~1.1868",NA,NA,NA,NA,NA,NA
"ENSG00000143951","BCK_eIF4E_KD_DSG_2020.csv~1.95","BCK_eIF4E_KD_DSG_2023.xlsx~1.497",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2715",NA
"ENSG00000143951","BCK_eIF4E_KD_DSG_2020.csv~1.95","BCK_eIF4E_KD_DSG_2023.xlsx~1.497",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2716",NA
"ENSG00000143951","BCK_eIF4E_KD_DSG_2020.csv~1.95","BCK_eIF4E_KD_DSG_2023.xlsx~1.497",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2717",NA
"ENSG00000144749","BCK_eIF4E_KD_DSG_2020.csv~1.96",NA,NA,NA,"BCK_eIF4E_RIP_2016.csv~1.2256",NA,NA,NA,NA,NA,NA
"ENSG00000145425","BCK_eIF4E_KD_DSG_2020.csv~1.97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000145934","BCK_eIF4E_KD_DSG_2020.csv~1.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000146530","BCK_eIF4E_KD_DSG_2020.csv~1.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000147010","BCK_eIF4E_KD_DSG_2020.csv~1.100",NA,NA,NA,"BCK_eIF4E_RIP_2016.csv~1.1191",NA,NA,NA,NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.304"
"ENSG00000149262","BCK_eIF4E_KD_DSG_2020.csv~1.101",NA,NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.525","BCK_eIF4E_RIP_2016.csv~1.204",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2845",NA
"ENSG00000150471","BCK_eIF4E_KD_DSG_2020.csv~1.102","BCK_eIF4E_KD_DSG_2023.xlsx~1.524",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.835","MG_eIF4E_OE_DSG_2018.csv~1.309"
"ENSG00000150471","BCK_eIF4E_KD_DSG_2020.csv~1.102","BCK_eIF4E_KD_DSG_2023.xlsx~1.524",NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.2856","MG_eIF4E_OE_DSG_2018.csv~1.309"
"ENSG00000151062","BCK_eIF4E_KD_DSG_2020.csv~1.103","BCK_eIF4E_KD_DSG_2023.xlsx~1.529",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000151090","BCK_eIF4E_KD_DSG_2020.csv~1.104","BCK_eIF4E_KD_DSG_2023.xlsx~1.530",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000151090","BCK_eIF4E_KD_DSG_2020.csv~1.105","BCK_eIF4E_KD_DSG_2023.xlsx~1.530",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000151247","BCK_eIF4E_KD_DSG_2020.csv~1.106",NA,NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.534",NA,NA,NA,NA,NA,NA,NA
"ENSG00000151247","BCK_eIF4E_KD_DSG_2020.csv~1.106",NA,NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.535",NA,NA,NA,NA,NA,NA,NA
"ENSG00000153832","BCK_eIF4E_KD_DSG_2020.csv~1.107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000154874","BCK_eIF4E_KD_DSG_2020.csv~1.108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000159314","BCK_eIF4E_KD_DSG_2020.csv~1.109",NA,NA,NA,"BCK_eIF4E_RIP_2016.csv~1.1894",NA,NA,NA,NA,NA,NA
"ENSG00000160325","BCK_eIF4E_KD_DSG_2020.csv~1.110",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000160404","BCK_eIF4E_KD_DSG_2020.csv~1.111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000163848","BCK_eIF4E_KD_DSG_2020.csv~1.112",NA,NA,NA,NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3109",NA
"ENSG00000163939","BCK_eIF4E_KD_DSG_2020.csv~1.113",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.132"
"ENSG00000163939","BCK_eIF4E_KD_DSG_2020.csv~1.113",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.343"
"ENSG00000164651","BCK_eIF4E_KD_DSG_2020.csv~1.114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000165219","BCK_eIF4E_KD_DSG_2020.csv~1.115","BCK_eIF4E_KD_DSG_2023.xlsx~1.616","BCK_eIF4E_KD_DSG_2023.xlsx~2.288","BCK_eIF4E_KD_DSG_2023.xlsx~3.623","BCK_eIF4E_RIP_2016.csv~1.292",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.248","MG_eIF4E_OE_DSG_2018.csv~1.351"
"ENSG00000165219","BCK_eIF4E_KD_DSG_2020.csv~1.115","BCK_eIF4E_KD_DSG_2023.xlsx~1.616","BCK_eIF4E_KD_DSG_2023.xlsx~2.288","BCK_eIF4E_KD_DSG_2023.xlsx~3.623","BCK_eIF4E_RIP_2016.csv~1.292",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3166","MG_eIF4E_OE_DSG_2018.csv~1.351"
"ENSG00000167578","BCK_eIF4E_KD_DSG_2020.csv~1.116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000167733","BCK_eIF4E_KD_DSG_2020.csv~1.117","BCK_eIF4E_KD_DSG_2023.xlsx~1.644",NA,NA,NA,NA,NA,NA,NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.168"
"ENSG00000171574","BCK_eIF4E_KD_DSG_2020.csv~1.118",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.317",NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000171574","BCK_eIF4E_KD_DSG_2020.csv~1.118",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.318",NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000171574","BCK_eIF4E_KD_DSG_2020.csv~1.119",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.317",NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000171574","BCK_eIF4E_KD_DSG_2020.csv~1.119",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.318",NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000173715","BCK_eIF4E_KD_DSG_2020.csv~1.120",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.324","BCK_eIF4E_KD_DSG_2023.xlsx~3.669","BCK_eIF4E_RIP_2016.csv~1.1012",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3364",NA
"ENSG00000173715","BCK_eIF4E_KD_DSG_2020.csv~1.120",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.324","BCK_eIF4E_KD_DSG_2023.xlsx~3.669","BCK_eIF4E_RIP_2016.csv~1.1012",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3365",NA
"ENSG00000173715","BCK_eIF4E_KD_DSG_2020.csv~1.120",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.324","BCK_eIF4E_KD_DSG_2023.xlsx~3.670","BCK_eIF4E_RIP_2016.csv~1.1012",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3364",NA
"ENSG00000173715","BCK_eIF4E_KD_DSG_2020.csv~1.120",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~2.324","BCK_eIF4E_KD_DSG_2023.xlsx~3.670","BCK_eIF4E_RIP_2016.csv~1.1012",NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3365",NA
"ENSG00000174989","BCK_eIF4E_KD_DSG_2020.csv~1.121","BCK_eIF4E_KD_DSG_2023.xlsx~1.678",NA,NA,"BCK_eIF4E_RIP_2016.csv~1.1740",NA,NA,NA,NA,NA,NA
"ENSG00000179818","BCK_eIF4E_KD_DSG_2020.csv~1.122","BCK_eIF4E_KD_DSG_2023.xlsx~1.690",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.697",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3466","MG_eIF4E_OE_DSG_2018.csv~1.381"
"ENSG00000179818","BCK_eIF4E_KD_DSG_2020.csv~1.122","BCK_eIF4E_KD_DSG_2023.xlsx~1.690",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.698",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3466","MG_eIF4E_OE_DSG_2018.csv~1.381"
"ENSG00000179818","BCK_eIF4E_KD_DSG_2020.csv~1.122","BCK_eIF4E_KD_DSG_2023.xlsx~1.690",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.699",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3466","MG_eIF4E_OE_DSG_2018.csv~1.381"
"ENSG00000179818","BCK_eIF4E_KD_DSG_2020.csv~1.122","BCK_eIF4E_KD_DSG_2023.xlsx~1.690",NA,"BCK_eIF4E_KD_DSG_2023.xlsx~3.700",NA,NA,NA,NA,NA,"JCM_NCBP2_OE_rMATS_2024.csv~1.3466","MG_eIF4E_OE_DSG_2018.csv~1.381"
